,date,Infected,Area
88,2016-03-29,0,Rangpur
89,2016-03-30,0,Rangpur
90,2016-03-31,0,Rangpur
91,2016-04-01,0,Rangpur
92,2016-04-02,0,Rangpur
93,2016-04-03,0,Rangpur
94,2016-04-04,0,Rangpur
95,2016-04-05,0,Rangpur
96,2016-04-06,0,Rangpur
97,2016-04-07,0,Rangpur
98,2016-04-08,0,Rangpur
99,2016-04-09,0,Rangpur
100,2016-04-10,0,Rangpur
101,2016-04-11,0,Rangpur
102,2016-04-12,0,Rangpur
103,2016-04-13,0,Rangpur
104,2016-04-14,0,Rangpur
105,2016-04-15,0,Rangpur
106,2016-04-16,0,Rangpur
107,2016-04-17,0,Rangpur
108,2016-04-18,0,Rangpur
109,2016-04-19,0,Rangpur
110,2016-04-20,0,Rangpur
111,2016-04-21,0,Rangpur
112,2016-04-22,0,Rangpur
113,2016-04-23,0,Rangpur
114,2016-04-24,0,Rangpur
115,2016-04-25,0,Rangpur
116,2016-04-26,0,Rangpur
117,2016-04-27,0,Rangpur
118,2016-04-28,0,Rangpur
119,2016-04-29,0,Rangpur
120,2016-04-30,0,Rangpur
121,2016-05-01,0,Rangpur
122,2016-05-02,0,Rangpur
123,2016-05-03,0,Rangpur
124,2016-05-04,0,Rangpur
125,2016-05-05,0,Rangpur
126,2016-05-06,0,Rangpur
127,2016-05-07,0,Rangpur
128,2016-05-08,0,Rangpur
129,2016-05-09,0,Rangpur
130,2016-05-10,0,Rangpur
131,2016-05-11,0,Rangpur
132,2016-05-12,0,Rangpur
133,2016-05-13,0,Rangpur
134,2016-05-14,0,Rangpur
135,2016-05-15,0,Rangpur
136,2016-05-16,0,Rangpur
137,2016-05-17,0,Rangpur
138,2016-05-18,0,Rangpur
139,2016-05-19,0,Rangpur
140,2016-05-20,0,Rangpur
141,2016-05-21,0,Rangpur
142,2016-05-22,0,Rangpur
143,2016-05-23,0,Rangpur
144,2016-05-24,0,Rangpur
145,2016-05-25,0,Rangpur
146,2016-05-26,0,Rangpur
147,2016-05-27,0,Rangpur
148,2016-05-28,0,Rangpur
149,2016-05-29,0,Rangpur
150,2016-05-30,0,Rangpur
151,2016-05-31,0,Rangpur
152,2016-06-01,0,Rangpur
153,2016-06-02,0,Rangpur
154,2016-06-03,0,Rangpur
155,2016-06-04,0,Rangpur
156,2016-06-05,0,Rangpur
157,2016-06-06,0,Rangpur
158,2016-06-07,0,Rangpur
159,2016-06-08,0,Rangpur
160,2016-06-09,0,Rangpur
161,2016-06-10,0,Rangpur
162,2016-06-11,0,Rangpur
163,2016-06-12,0,Rangpur
164,2016-06-13,0,Rangpur
165,2016-06-14,0,Rangpur
166,2016-06-15,0,Rangpur
167,2016-06-16,0,Rangpur
168,2016-06-17,0,Rangpur
169,2016-06-18,0,Rangpur
170,2016-06-19,0,Rangpur
171,2016-06-20,0,Rangpur
172,2016-06-21,0,Rangpur
173,2016-06-22,0,Rangpur
174,2016-06-23,0,Rangpur
175,2016-06-24,0,Rangpur
176,2016-06-25,0,Rangpur
177,2016-06-26,0,Rangpur
178,2016-06-27,0,Rangpur
179,2016-06-28,0,Rangpur
180,2016-06-29,0,Rangpur
181,2016-06-30,0,Rangpur
182,2016-07-01,0,Rangpur
183,2016-07-02,0,Rangpur
184,2016-07-03,0,Rangpur
185,2016-07-04,0,Rangpur
186,2016-07-05,0,Rangpur
187,2016-07-06,0,Rangpur
188,2016-07-07,0,Rangpur
189,2016-07-08,0,Rangpur
190,2016-07-09,0,Rangpur
191,2016-07-10,0,Rangpur
192,2016-07-11,0,Rangpur
193,2016-07-12,0,Rangpur
194,2016-07-13,0,Rangpur
195,2016-07-14,0,Rangpur
196,2016-07-15,0,Rangpur
197,2016-07-16,0,Rangpur
198,2016-07-17,0,Rangpur
199,2016-07-18,0,Rangpur
200,2016-07-19,0,Rangpur
201,2016-07-20,0,Rangpur
202,2016-07-21,0,Rangpur
203,2016-07-22,0,Rangpur
204,2016-07-23,0,Rangpur
205,2016-07-24,0,Rangpur
206,2016-07-25,0,Rangpur
207,2016-07-26,0,Rangpur
208,2016-07-27,0,Rangpur
209,2016-07-28,0,Rangpur
210,2016-07-29,0,Rangpur
211,2016-07-30,0,Rangpur
212,2016-07-31,0,Rangpur
213,2016-08-01,0,Rangpur
214,2016-08-02,0,Rangpur
215,2016-08-03,0,Rangpur
216,2016-08-04,0,Rangpur
217,2016-08-05,0,Rangpur
218,2016-08-06,0,Rangpur
219,2016-08-07,0,Rangpur
220,2016-08-08,0,Rangpur
221,2016-08-09,0,Rangpur
222,2016-08-10,0,Rangpur
223,2016-08-11,0,Rangpur
224,2016-08-12,0,Rangpur
225,2016-08-13,0,Rangpur
226,2016-08-14,0,Rangpur
227,2016-08-15,0,Rangpur
228,2016-08-16,0,Rangpur
229,2016-08-17,0,Rangpur
230,2016-08-18,0,Rangpur
231,2016-08-19,0,Rangpur
232,2016-08-20,0,Rangpur
233,2016-08-21,0,Rangpur
234,2016-08-22,0,Rangpur
235,2016-08-23,0,Rangpur
236,2016-08-24,0,Rangpur
237,2016-08-25,0,Rangpur
238,2016-08-26,0,Rangpur
239,2016-08-27,0,Rangpur
240,2016-08-28,0,Rangpur
241,2016-08-29,0,Rangpur
242,2016-08-30,0,Rangpur
243,2016-08-31,0,Rangpur
244,2016-09-01,0,Rangpur
245,2016-09-02,0,Rangpur
246,2016-09-03,0,Rangpur
247,2016-09-04,0,Rangpur
248,2016-09-05,0,Rangpur
249,2016-09-06,0,Rangpur
250,2016-09-07,0,Rangpur
251,2016-09-08,0,Rangpur
252,2016-09-09,0,Rangpur
253,2016-09-10,0,Rangpur
254,2016-09-11,0,Rangpur
255,2016-09-12,0,Rangpur
256,2016-09-13,0,Rangpur
257,2016-09-14,0,Rangpur
258,2016-09-15,0,Rangpur
259,2016-09-16,0,Rangpur
260,2016-09-17,0,Rangpur
261,2016-09-18,0,Rangpur
262,2016-09-19,0,Rangpur
263,2016-09-20,0,Rangpur
264,2016-09-21,0,Rangpur
265,2016-09-22,0,Rangpur
266,2016-09-23,0,Rangpur
267,2016-09-24,0,Rangpur
268,2016-09-25,0,Rangpur
269,2016-09-26,0,Rangpur
270,2016-09-27,0,Rangpur
271,2016-09-28,0,Rangpur
272,2016-09-29,0,Rangpur
273,2016-09-30,0,Rangpur
274,2016-10-01,0,Rangpur
275,2016-10-02,0,Rangpur
276,2016-10-03,0,Rangpur
277,2016-10-04,0,Rangpur
278,2016-10-05,0,Rangpur
279,2016-10-06,0,Rangpur
280,2016-10-07,0,Rangpur
281,2016-10-08,0,Rangpur
282,2016-10-09,0,Rangpur
283,2016-10-10,0,Rangpur
284,2016-10-11,0,Rangpur
285,2016-10-12,0,Rangpur
286,2016-10-13,0,Rangpur
287,2016-10-14,0,Rangpur
288,2016-10-15,0,Rangpur
289,2016-10-16,0,Rangpur
290,2016-10-17,0,Rangpur
291,2016-10-18,0,Rangpur
292,2016-10-19,0,Rangpur
293,2016-10-20,0,Rangpur
294,2016-10-21,0,Rangpur
295,2016-10-22,0,Rangpur
296,2016-10-23,0,Rangpur
297,2016-10-24,0,Rangpur
298,2016-10-25,0,Rangpur
299,2016-10-26,0,Rangpur
300,2016-10-27,0,Rangpur
301,2016-10-28,0,Rangpur
302,2016-10-29,0,Rangpur
303,2016-10-30,0,Rangpur
304,2016-10-31,0,Rangpur
305,2016-11-01,0,Rangpur
306,2016-11-02,0,Rangpur
307,2016-11-03,0,Rangpur
308,2016-11-04,0,Rangpur
309,2016-11-05,0,Rangpur
310,2016-11-06,0,Rangpur
311,2016-11-07,0,Rangpur
312,2016-11-08,0,Rangpur
313,2016-11-09,0,Rangpur
314,2016-11-10,0,Rangpur
315,2016-11-11,0,Rangpur
316,2016-11-12,0,Rangpur
317,2016-11-13,0,Rangpur
318,2016-11-14,0,Rangpur
319,2016-11-15,0,Rangpur
320,2016-11-16,0,Rangpur
321,2016-11-17,0,Rangpur
322,2016-11-18,0,Rangpur
323,2016-11-19,0,Rangpur
324,2016-11-20,0,Rangpur
325,2016-11-21,0,Rangpur
326,2016-11-22,0,Rangpur
327,2016-11-23,0,Rangpur
328,2016-11-24,0,Rangpur
329,2016-11-25,0,Rangpur
330,2016-11-26,0,Rangpur
331,2016-11-27,0,Rangpur
332,2016-11-28,0,Rangpur
333,2016-11-29,0,Rangpur
334,2016-11-30,0,Rangpur
335,2016-12-01,0,Rangpur
336,2016-12-02,0,Rangpur
337,2016-12-03,0,Rangpur
338,2016-12-04,0,Rangpur
339,2016-12-05,0,Rangpur
340,2016-12-06,0,Rangpur
341,2016-12-07,0,Rangpur
342,2016-12-08,0,Rangpur
343,2016-12-09,0,Rangpur
344,2016-12-10,0,Rangpur
345,2016-12-11,0,Rangpur
346,2016-12-12,0,Rangpur
347,2016-12-13,0,Rangpur
348,2016-12-14,0,Rangpur
349,2016-12-15,0,Rangpur
350,2016-12-16,0,Rangpur
351,2016-12-17,0,Rangpur
352,2016-12-18,0,Rangpur
353,2016-12-19,0,Rangpur
354,2016-12-20,0,Rangpur
355,2016-12-21,0,Rangpur
356,2016-12-22,0,Rangpur
357,2016-12-26,0,Rangpur
358,2016-12-27,0,Rangpur
359,2016-12-28,0,Rangpur
360,2016-12-29,0,Rangpur
361,2016-12-31,0,Rangpur
362,2016-12-30,0,Rangpur
