,date,Infected,Area
132,2016-05-12,0,Chittagong
133,2016-05-13,0,Chittagong
134,2016-05-14,0,Chittagong
135,2016-05-15,0,Chittagong
136,2016-05-16,0,Chittagong
137,2016-05-17,0,Chittagong
138,2016-05-18,0,Chittagong
139,2016-05-19,0,Chittagong
140,2016-05-20,0,Chittagong
141,2016-05-21,0,Chittagong
142,2016-05-22,0,Chittagong
143,2016-05-23,0,Chittagong
144,2016-05-24,0,Chittagong
145,2016-05-25,0,Chittagong
146,2016-05-26,0,Chittagong
147,2016-05-27,0,Chittagong
148,2016-05-28,0,Chittagong
149,2016-05-29,0,Chittagong
150,2016-05-30,0,Chittagong
151,2016-05-31,0,Chittagong
152,2016-06-01,0,Chittagong
153,2016-06-02,0,Chittagong
154,2016-06-03,0,Chittagong
155,2016-06-04,0,Chittagong
156,2016-06-05,0,Chittagong
157,2016-06-06,0,Chittagong
158,2016-06-07,0,Chittagong
159,2016-06-08,0,Chittagong
160,2016-06-09,0,Chittagong
161,2016-06-10,0,Chittagong
162,2016-06-11,0,Chittagong
163,2016-06-12,0,Chittagong
164,2016-06-13,0,Chittagong
165,2016-06-14,0,Chittagong
166,2016-06-15,0,Chittagong
167,2016-06-16,0,Chittagong
168,2016-06-17,0,Chittagong
169,2016-06-18,0,Chittagong
170,2016-06-19,0,Chittagong
171,2016-06-20,0,Chittagong
172,2016-06-21,0,Chittagong
173,2016-06-22,0,Chittagong
174,2016-06-23,0,Chittagong
175,2016-06-24,0,Chittagong
176,2016-06-25,0,Chittagong
177,2016-06-26,0,Chittagong
178,2016-06-27,0,Chittagong
179,2016-06-28,0,Chittagong
180,2016-06-29,0,Chittagong
181,2016-06-30,0,Chittagong
182,2016-07-01,0,Chittagong
183,2016-07-02,0,Chittagong
184,2016-07-03,0,Chittagong
185,2016-07-04,0,Chittagong
186,2016-07-05,0,Chittagong
187,2016-07-06,0,Chittagong
188,2016-07-07,0,Chittagong
189,2016-07-08,0,Chittagong
190,2016-07-09,0,Chittagong
191,2016-07-10,0,Chittagong
192,2016-07-11,0,Chittagong
193,2016-07-12,0,Chittagong
194,2016-07-13,0,Chittagong
195,2016-07-14,0,Chittagong
196,2016-07-15,0,Chittagong
197,2016-07-16,0,Chittagong
198,2016-07-17,0,Chittagong
199,2016-07-18,0,Chittagong
200,2016-07-19,0,Chittagong
201,2016-07-20,0,Chittagong
202,2016-07-21,0,Chittagong
203,2016-07-22,0,Chittagong
204,2016-07-23,0,Chittagong
205,2016-07-24,0,Chittagong
206,2016-07-25,0,Chittagong
207,2016-07-26,0,Chittagong
208,2016-07-27,0,Chittagong
209,2016-07-28,0,Chittagong
210,2016-07-29,0,Chittagong
211,2016-07-30,0,Chittagong
212,2016-07-31,0,Chittagong
213,2016-08-01,0,Chittagong
214,2016-08-02,0,Chittagong
215,2016-08-03,0,Chittagong
216,2016-08-04,0,Chittagong
217,2016-08-05,0,Chittagong
218,2016-08-06,0,Chittagong
219,2016-08-07,0,Chittagong
220,2016-08-08,0,Chittagong
221,2016-08-09,0,Chittagong
222,2016-08-10,0,Chittagong
223,2016-08-11,0,Chittagong
224,2016-08-12,0,Chittagong
225,2016-08-13,0,Chittagong
226,2016-08-14,0,Chittagong
227,2016-08-15,0,Chittagong
228,2016-08-16,0,Chittagong
229,2016-08-17,0,Chittagong
230,2016-08-18,0,Chittagong
231,2016-08-19,0,Chittagong
232,2016-08-20,0,Chittagong
233,2016-08-21,0,Chittagong
234,2016-08-22,0,Chittagong
235,2016-08-23,0,Chittagong
236,2016-08-24,0,Chittagong
237,2016-08-25,0,Chittagong
238,2016-08-26,0,Chittagong
239,2016-08-27,0,Chittagong
240,2016-08-28,0,Chittagong
241,2016-08-29,0,Chittagong
242,2016-08-30,0,Chittagong
243,2016-08-31,0,Chittagong
244,2016-09-01,0,Chittagong
245,2016-09-02,0,Chittagong
246,2016-09-03,0,Chittagong
247,2016-09-04,0,Chittagong
248,2016-09-05,0,Chittagong
249,2016-09-06,0,Chittagong
250,2016-09-07,0,Chittagong
251,2016-09-08,0,Chittagong
252,2016-09-09,0,Chittagong
253,2016-09-10,0,Chittagong
254,2016-09-11,0,Chittagong
255,2016-09-12,0,Chittagong
256,2016-09-13,0,Chittagong
257,2016-09-14,0,Chittagong
258,2016-09-15,0,Chittagong
259,2016-09-16,0,Chittagong
260,2016-09-17,0,Chittagong
261,2016-09-18,0,Chittagong
262,2016-09-19,0,Chittagong
263,2016-09-20,0,Chittagong
264,2016-09-21,0,Chittagong
265,2016-09-22,0,Chittagong
266,2016-09-23,0,Chittagong
267,2016-09-24,0,Chittagong
268,2016-09-25,0,Chittagong
269,2016-09-26,0,Chittagong
270,2016-09-27,0,Chittagong
271,2016-09-28,0,Chittagong
272,2016-09-29,0,Chittagong
273,2016-09-30,0,Chittagong
274,2016-10-01,0,Chittagong
275,2016-10-02,0,Chittagong
276,2016-10-03,0,Chittagong
277,2016-10-04,0,Chittagong
278,2016-10-05,0,Chittagong
279,2016-10-06,0,Chittagong
280,2016-10-07,0,Chittagong
281,2016-10-08,0,Chittagong
282,2016-10-09,0,Chittagong
283,2016-10-10,0,Chittagong
284,2016-10-11,0,Chittagong
285,2016-10-12,0,Chittagong
286,2016-10-13,0,Chittagong
287,2016-10-14,0,Chittagong
288,2016-10-15,0,Chittagong
289,2016-10-16,0,Chittagong
290,2016-10-17,0,Chittagong
291,2016-10-18,0,Chittagong
292,2016-10-19,0,Chittagong
293,2016-10-20,0,Chittagong
294,2016-10-21,0,Chittagong
295,2016-10-22,0,Chittagong
296,2016-10-23,0,Chittagong
297,2016-10-24,0,Chittagong
298,2016-10-25,0,Chittagong
299,2016-10-26,0,Chittagong
300,2016-10-27,0,Chittagong
301,2016-10-28,0,Chittagong
302,2016-10-29,0,Chittagong
303,2016-10-30,0,Chittagong
304,2016-10-31,0,Chittagong
305,2016-11-01,0,Chittagong
306,2016-11-02,0,Chittagong
307,2016-11-03,0,Chittagong
308,2016-11-04,0,Chittagong
309,2016-11-05,0,Chittagong
310,2016-11-06,0,Chittagong
311,2016-11-07,0,Chittagong
312,2016-11-08,0,Chittagong
313,2016-11-09,0,Chittagong
314,2016-11-10,0,Chittagong
315,2016-11-11,0,Chittagong
316,2016-11-12,0,Chittagong
317,2016-11-13,0,Chittagong
318,2016-11-14,0,Chittagong
319,2016-11-15,0,Chittagong
320,2016-11-16,0,Chittagong
321,2016-11-17,0,Chittagong
322,2016-11-18,0,Chittagong
323,2016-11-19,0,Chittagong
324,2016-11-20,0,Chittagong
325,2016-11-21,0,Chittagong
326,2016-11-22,0,Chittagong
327,2016-11-23,0,Chittagong
328,2016-11-24,0,Chittagong
329,2016-11-25,0,Chittagong
330,2016-11-26,0,Chittagong
331,2016-11-27,0,Chittagong
332,2016-11-28,0,Chittagong
333,2016-11-29,0,Chittagong
334,2016-11-30,0,Chittagong
335,2016-12-01,0,Chittagong
336,2016-12-02,0,Chittagong
337,2016-12-03,0,Chittagong
338,2016-12-04,0,Chittagong
339,2016-12-05,0,Chittagong
340,2016-12-06,0,Chittagong
341,2016-12-07,0,Chittagong
342,2016-12-08,0,Chittagong
343,2016-12-09,0,Chittagong
344,2016-12-10,0,Chittagong
345,2016-12-11,0,Chittagong
346,2016-12-12,0,Chittagong
347,2016-12-13,0,Chittagong
348,2016-12-14,0,Chittagong
349,2016-12-15,0,Chittagong
350,2016-12-16,0,Chittagong
351,2016-12-17,0,Chittagong
352,2016-12-18,0,Chittagong
353,2016-12-19,0,Chittagong
354,2016-12-20,0,Chittagong
355,2016-12-21,0,Chittagong
356,2016-12-22,0,Chittagong
357,2016-12-26,0,Chittagong
358,2016-12-27,0,Chittagong
359,2016-12-28,0,Chittagong
360,2016-12-29,0,Chittagong
361,2016-12-31,0,Chittagong
362,2016-12-30,0,Chittagong
