,date,Infected,Area
291,2016-10-18,0,Khulna
292,2016-10-19,0,Khulna
293,2016-10-20,0,Khulna
294,2016-10-21,0,Khulna
295,2016-10-22,0,Khulna
296,2016-10-23,0,Khulna
297,2016-10-24,0,Khulna
298,2016-10-25,0,Khulna
299,2016-10-26,0,Khulna
300,2016-10-27,0,Khulna
301,2016-10-28,0,Khulna
302,2016-10-29,0,Khulna
303,2016-10-30,0,Khulna
304,2016-10-31,0,Khulna
305,2016-11-01,0,Khulna
306,2016-11-02,0,Khulna
307,2016-11-03,0,Khulna
308,2016-11-04,0,Khulna
309,2016-11-05,0,Khulna
310,2016-11-06,0,Khulna
311,2016-11-07,0,Khulna
312,2016-11-08,0,Khulna
313,2016-11-09,0,Khulna
314,2016-11-10,0,Khulna
315,2016-11-11,0,Khulna
316,2016-11-12,0,Khulna
317,2016-11-13,0,Khulna
318,2016-11-14,0,Khulna
319,2016-11-15,0,Khulna
320,2016-11-16,0,Khulna
321,2016-11-17,0,Khulna
322,2016-11-18,0,Khulna
323,2016-11-19,0,Khulna
324,2016-11-20,0,Khulna
325,2016-11-21,0,Khulna
326,2016-11-22,0,Khulna
327,2016-11-23,0,Khulna
328,2016-11-24,0,Khulna
329,2016-11-25,0,Khulna
330,2016-11-26,0,Khulna
331,2016-11-27,0,Khulna
332,2016-11-28,0,Khulna
333,2016-11-29,0,Khulna
334,2016-11-30,0,Khulna
335,2016-12-01,0,Khulna
336,2016-12-02,0,Khulna
337,2016-12-03,0,Khulna
338,2016-12-04,0,Khulna
339,2016-12-05,0,Khulna
340,2016-12-06,0,Khulna
341,2016-12-07,0,Khulna
342,2016-12-08,0,Khulna
343,2016-12-09,0,Khulna
344,2016-12-10,0,Khulna
345,2016-12-11,0,Khulna
346,2016-12-12,0,Khulna
347,2016-12-13,0,Khulna
348,2016-12-14,0,Khulna
349,2016-12-15,0,Khulna
350,2016-12-16,0,Khulna
351,2016-12-17,0,Khulna
352,2016-12-18,0,Khulna
353,2016-12-19,0,Khulna
354,2016-12-20,0,Khulna
355,2016-12-21,0,Khulna
356,2016-12-22,0,Khulna
357,2016-12-26,0,Khulna
358,2016-12-27,0,Khulna
359,2016-12-28,0,Khulna
360,2016-12-29,0,Khulna
361,2016-12-31,0,Khulna
362,2016-12-30,0,Khulna
