,date,Infected,Area
344,2016-12-10,0,Barishal
345,2016-12-11,0,Barishal
346,2016-12-12,0,Barishal
347,2016-12-13,0,Barishal
348,2016-12-14,0,Barishal
349,2016-12-15,0,Barishal
350,2016-12-16,0,Barishal
351,2016-12-17,0,Barishal
352,2016-12-18,0,Barishal
353,2016-12-19,0,Barishal
354,2016-12-20,0,Barishal
355,2016-12-21,0,Barishal
356,2016-12-22,0,Barishal
357,2016-12-26,0,Barishal
358,2016-12-27,0,Barishal
359,2016-12-28,0,Barishal
360,2016-12-29,0,Barishal
361,2016-12-31,0,Barishal
362,2016-12-30,0,Barishal
