,date,Infected,Area
149,2020-08-04,19,Chittagong
150,2020-08-03,17,Chittagong
151,2020-08-02,14,Chittagong
152,2020-08-01,17,Chittagong
153,2020-07-31,20,Chittagong
154,2020-07-30,11,Chittagong
155,2020-07-29,14,Chittagong
156,2020-07-28,3,Chittagong
157,2020-07-27,3,Chittagong
158,2020-07-26,22,Chittagong
159,2020-07-25,19,Chittagong
160,2020-07-24,3,Chittagong
161,2020-07-23,2,Chittagong
162,2020-07-22,0,Chittagong
163,2020-07-21,14,Chittagong
164,2020-07-20,12,Chittagong
165,2020-07-19,10,Chittagong
166,2020-07-18,14,Chittagong
167,2020-07-17,16,Chittagong
168,2020-07-16,0,Chittagong
169,2020-07-15,0,Chittagong
170,2020-07-14,8,Chittagong
171,2020-07-13,11,Chittagong
172,2020-07-12,29,Chittagong
173,2020-07-11,0,Chittagong
174,2020-07-10,0,Chittagong
175,2020-07-09,0,Chittagong
176,2020-07-08,0,Chittagong
177,2020-07-07,0,Chittagong
178,2020-07-06,0,Chittagong
179,2020-07-05,0,Chittagong
180,2020-07-04,3,Chittagong
181,2020-07-03,5,Chittagong
182,2020-07-02,1,Chittagong
183,2020-07-01,3,Chittagong
184,2020-06-30,0,Chittagong
185,2020-06-29,1,Chittagong
186,2020-06-28,0,Chittagong
187,2020-06-27,0,Chittagong
188,2020-06-26,1,Chittagong
189,2020-06-25,0,Chittagong
190,2020-06-24,3,Chittagong
191,2020-06-23,0,Chittagong
192,2020-06-22,0,Chittagong
193,2020-06-21,0,Chittagong
194,2020-06-20,0,Chittagong
195,2020-06-19,0,Chittagong
196,2020-06-18,1,Chittagong
197,2020-06-17,0,Chittagong
198,2020-06-16,0,Chittagong
199,2020-06-15,0,Chittagong
200,2020-06-14,0,Chittagong
201,2020-06-13,6,Chittagong
202,2020-06-12,1,Chittagong
203,2020-06-11,0,Chittagong
204,2020-06-10,0,Chittagong
205,2020-06-09,2,Chittagong
206,2020-06-08,0,Chittagong
207,2020-06-07,0,Chittagong
208,2020-06-06,0,Chittagong
209,2020-06-05,1,Chittagong
210,2020-06-04,0,Chittagong
211,2020-06-03,0,Chittagong
212,2020-06-02,0,Chittagong
213,2020-06-01,0,Chittagong
214,2020-05-31,0,Chittagong
215,2020-05-30,0,Chittagong
216,2020-05-29,0,Chittagong
217,2020-05-28,0,Chittagong
218,2020-05-27,0,Chittagong
219,2020-05-26,0,Chittagong
220,2020-05-25,0,Chittagong
221,2020-05-24,0,Chittagong
222,2020-05-23,1,Chittagong
223,2020-05-22,0,Chittagong
224,2020-05-21,0,Chittagong
225,2020-05-20,0,Chittagong
226,2020-05-19,0,Chittagong
227,2020-05-18,0,Chittagong
228,2020-05-17,0,Chittagong
229,2020-05-16,0,Chittagong
230,2020-05-15,0,Chittagong
231,2020-05-14,0,Chittagong
232,2020-05-13,0,Chittagong
233,2020-05-12,0,Chittagong
234,2020-05-11,0,Chittagong
235,2020-05-10,0,Chittagong
236,2020-05-09,0,Chittagong
237,2020-05-08,0,Chittagong
238,2020-05-07,0,Chittagong
239,2020-05-06,0,Chittagong
240,2020-05-05,0,Chittagong
241,2020-05-04,0,Chittagong
242,2020-05-03,0,Chittagong
243,2020-05-02,0,Chittagong
244,2020-05-01,0,Chittagong
245,2020-04-30,0,Chittagong
246,2020-04-29,0,Chittagong
247,2020-04-28,0,Chittagong
248,2020-04-27,0,Chittagong
249,2020-04-26,0,Chittagong
250,2020-04-25,0,Chittagong
251,2020-04-24,0,Chittagong
252,2020-04-23,0,Chittagong
253,2020-04-22,0,Chittagong
254,2020-04-21,1,Chittagong
255,2020-04-20,0,Chittagong
256,2020-04-19,0,Chittagong
257,2020-04-18,0,Chittagong
258,2020-04-17,0,Chittagong
259,2020-04-16,1,Chittagong
260,2020-04-15,0,Chittagong
261,2020-04-14,0,Chittagong
262,2020-04-13,1,Chittagong
263,2020-04-12,0,Chittagong
264,2020-04-11,0,Chittagong
265,2020-04-10,0,Chittagong
266,2020-04-09,0,Chittagong
267,2020-04-08,0,Chittagong
268,2020-04-07,0,Chittagong
269,2020-04-06,0,Chittagong
270,2020-04-05,0,Chittagong
271,2020-04-04,0,Chittagong
272,2020-04-03,0,Chittagong
273,2020-04-02,0,Chittagong
274,2020-04-01,0,Chittagong
275,2020-03-31,0,Chittagong
276,2020-03-30,0,Chittagong
277,2020-03-29,1,Chittagong
278,2020-03-28,0,Chittagong
279,2020-03-27,0,Chittagong
280,2020-03-26,0,Chittagong
281,2020-03-25,0,Chittagong
282,2020-03-24,1,Chittagong
283,2020-03-23,0,Chittagong
284,2020-03-22,0,Chittagong
285,2020-03-21,0,Chittagong
286,2020-03-20,0,Chittagong
287,2020-03-19,0,Chittagong
288,2020-03-18,0,Chittagong
289,2020-03-17,0,Chittagong
290,2020-03-16,0,Chittagong
291,2020-03-15,0,Chittagong
292,2020-03-14,0,Chittagong
293,2020-03-13,0,Chittagong
294,2020-03-12,0,Chittagong
295,2020-03-11,0,Chittagong
296,2020-03-10,0,Chittagong
297,2020-03-09,0,Chittagong
298,2020-03-08,0,Chittagong
299,2020-03-07,0,Chittagong
300,2020-03-06,2,Chittagong
301,2020-03-05,0,Chittagong
302,2020-03-04,0,Chittagong
303,2020-03-03,0,Chittagong
304,2020-03-02,0,Chittagong
305,2020-03-01,0,Chittagong
306,2020-02-28,0,Chittagong
307,2020-02-27,0,Chittagong
308,2020-02-26,0,Chittagong
309,2020-02-25,0,Chittagong
310,2020-02-24,0,Chittagong
311,2020-02-23,0,Chittagong
312,2020-02-22,1,Chittagong
313,2020-02-21,0,Chittagong
314,2020-02-20,1,Chittagong
315,2020-02-19,0,Chittagong
316,2020-02-18,0,Chittagong
317,2020-02-17,0,Chittagong
318,2020-02-16,0,Chittagong
319,2020-02-15,0,Chittagong
320,2020-02-14,0,Chittagong
321,2020-02-13,0,Chittagong
322,2020-02-12,1,Chittagong
323,2020-02-11,0,Chittagong
324,2020-02-10,0,Chittagong
325,2020-02-09,0,Chittagong
326,2020-02-08,0,Chittagong
327,2020-02-07,0,Chittagong
328,2020-02-06,0,Chittagong
329,2020-02-05,0,Chittagong
330,2020-02-04,0,Chittagong
331,2020-02-03,0,Chittagong
332,2020-02-02,0,Chittagong
333,2020-02-01,0,Chittagong
334,2020-01-31,1,Chittagong
335,2020-01-30,0,Chittagong
336,2020-01-29,0,Chittagong
337,2020-01-28,0,Chittagong
338,2020-01-27,0,Chittagong
339,2020-01-26,0,Chittagong
340,2020-01-25,0,Chittagong
341,2020-01-24,1,Chittagong
342,2020-01-23,0,Chittagong
343,2020-01-22,0,Chittagong
344,2020-01-21,0,Chittagong
345,2020-01-20,0,Chittagong
346,2020-01-19,2,Chittagong
347,2020-01-18,1,Chittagong
348,2020-01-17,0,Chittagong
349,2020-01-16,0,Chittagong
350,2020-01-15,1,Chittagong
351,2020-01-14,0,Chittagong
352,2020-01-13,0,Chittagong
353,2020-01-12,12,Chittagong
354,2020-01-11,0,Chittagong
355,2020-01-10,1,Chittagong
356,2020-01-09,3,Chittagong
357,2020-01-08,0,Chittagong
358,2020-01-07,0,Chittagong
359,2020-01-06,6,Chittagong
360,2020-01-05,2,Chittagong
361,2020-01-04,0,Chittagong
362,2020-01-03,25,Chittagong
363,2020-01-02,0,Chittagong
