,date,Infected,Area
187,2020-06-27,0,Sylhet
188,2020-06-26,0,Sylhet
189,2020-06-25,0,Sylhet
190,2020-06-24,0,Sylhet
191,2020-06-23,0,Sylhet
192,2020-06-22,0,Sylhet
193,2020-06-21,0,Sylhet
194,2020-06-20,0,Sylhet
195,2020-06-19,0,Sylhet
196,2020-06-18,0,Sylhet
197,2020-06-17,0,Sylhet
198,2020-06-16,0,Sylhet
199,2020-06-15,0,Sylhet
200,2020-06-14,0,Sylhet
201,2020-06-13,0,Sylhet
202,2020-06-12,0,Sylhet
203,2020-06-11,0,Sylhet
204,2020-06-10,0,Sylhet
205,2020-06-09,0,Sylhet
206,2020-06-08,0,Sylhet
207,2020-06-07,0,Sylhet
208,2020-06-06,0,Sylhet
209,2020-06-05,0,Sylhet
210,2020-06-04,0,Sylhet
211,2020-06-03,0,Sylhet
212,2020-06-02,0,Sylhet
213,2020-06-01,0,Sylhet
214,2020-05-31,0,Sylhet
215,2020-05-30,0,Sylhet
216,2020-05-29,0,Sylhet
217,2020-05-28,0,Sylhet
218,2020-05-27,0,Sylhet
219,2020-05-26,0,Sylhet
220,2020-05-25,0,Sylhet
221,2020-05-24,0,Sylhet
222,2020-05-23,0,Sylhet
223,2020-05-22,0,Sylhet
224,2020-05-21,0,Sylhet
225,2020-05-20,0,Sylhet
226,2020-05-19,0,Sylhet
227,2020-05-18,0,Sylhet
228,2020-05-17,0,Sylhet
229,2020-05-16,0,Sylhet
230,2020-05-15,0,Sylhet
231,2020-05-14,0,Sylhet
232,2020-05-13,0,Sylhet
233,2020-05-12,0,Sylhet
234,2020-05-11,0,Sylhet
235,2020-05-10,0,Sylhet
236,2020-05-09,0,Sylhet
237,2020-05-08,0,Sylhet
238,2020-05-07,0,Sylhet
239,2020-05-06,0,Sylhet
240,2020-05-05,0,Sylhet
241,2020-05-04,0,Sylhet
242,2020-05-03,0,Sylhet
243,2020-05-02,0,Sylhet
244,2020-05-01,0,Sylhet
245,2020-04-30,0,Sylhet
246,2020-04-29,0,Sylhet
247,2020-04-28,0,Sylhet
248,2020-04-27,0,Sylhet
249,2020-04-26,0,Sylhet
250,2020-04-25,0,Sylhet
251,2020-04-24,0,Sylhet
252,2020-04-23,0,Sylhet
253,2020-04-22,0,Sylhet
254,2020-04-21,0,Sylhet
255,2020-04-20,0,Sylhet
256,2020-04-19,0,Sylhet
257,2020-04-18,0,Sylhet
258,2020-04-17,0,Sylhet
259,2020-04-16,0,Sylhet
260,2020-04-15,0,Sylhet
261,2020-04-14,0,Sylhet
262,2020-04-13,0,Sylhet
263,2020-04-12,0,Sylhet
264,2020-04-11,0,Sylhet
265,2020-04-10,0,Sylhet
266,2020-04-09,0,Sylhet
267,2020-04-08,0,Sylhet
268,2020-04-07,0,Sylhet
269,2020-04-06,0,Sylhet
270,2020-04-05,0,Sylhet
271,2020-04-04,0,Sylhet
272,2020-04-03,0,Sylhet
273,2020-04-02,0,Sylhet
274,2020-04-01,0,Sylhet
275,2020-03-31,0,Sylhet
276,2020-03-30,0,Sylhet
277,2020-03-29,0,Sylhet
278,2020-03-28,0,Sylhet
279,2020-03-27,0,Sylhet
280,2020-03-26,0,Sylhet
281,2020-03-25,0,Sylhet
282,2020-03-24,0,Sylhet
283,2020-03-23,0,Sylhet
284,2020-03-22,0,Sylhet
285,2020-03-21,0,Sylhet
286,2020-03-20,0,Sylhet
287,2020-03-19,0,Sylhet
288,2020-03-18,0,Sylhet
289,2020-03-17,0,Sylhet
290,2020-03-16,0,Sylhet
291,2020-03-15,0,Sylhet
292,2020-03-14,0,Sylhet
293,2020-03-13,0,Sylhet
294,2020-03-12,0,Sylhet
295,2020-03-11,0,Sylhet
296,2020-03-10,0,Sylhet
297,2020-03-09,0,Sylhet
298,2020-03-08,0,Sylhet
299,2020-03-07,0,Sylhet
300,2020-03-06,0,Sylhet
301,2020-03-05,0,Sylhet
302,2020-03-04,0,Sylhet
303,2020-03-03,0,Sylhet
304,2020-03-02,0,Sylhet
