,date,Infected,Area
187,2020-06-27,0,Rangpur
188,2020-06-26,0,Rangpur
189,2020-06-25,0,Rangpur
190,2020-06-24,0,Rangpur
191,2020-06-23,0,Rangpur
192,2020-06-22,0,Rangpur
193,2020-06-21,0,Rangpur
194,2020-06-20,0,Rangpur
195,2020-06-19,0,Rangpur
196,2020-06-18,0,Rangpur
197,2020-06-17,0,Rangpur
198,2020-06-16,0,Rangpur
199,2020-06-15,0,Rangpur
200,2020-06-14,1,Rangpur
201,2020-06-13,0,Rangpur
202,2020-06-12,0,Rangpur
203,2020-06-11,0,Rangpur
204,2020-06-10,0,Rangpur
205,2020-06-09,0,Rangpur
206,2020-06-08,0,Rangpur
207,2020-06-07,0,Rangpur
208,2020-06-06,0,Rangpur
209,2020-06-05,0,Rangpur
210,2020-06-04,0,Rangpur
211,2020-06-03,0,Rangpur
212,2020-06-02,0,Rangpur
213,2020-06-01,0,Rangpur
214,2020-05-31,0,Rangpur
215,2020-05-30,0,Rangpur
216,2020-05-29,0,Rangpur
217,2020-05-28,0,Rangpur
218,2020-05-27,0,Rangpur
219,2020-05-26,0,Rangpur
220,2020-05-25,0,Rangpur
221,2020-05-24,0,Rangpur
222,2020-05-23,0,Rangpur
223,2020-05-22,0,Rangpur
224,2020-05-21,0,Rangpur
225,2020-05-20,0,Rangpur
226,2020-05-19,0,Rangpur
227,2020-05-18,0,Rangpur
228,2020-05-17,0,Rangpur
229,2020-05-16,0,Rangpur
230,2020-05-15,0,Rangpur
231,2020-05-14,0,Rangpur
232,2020-05-13,0,Rangpur
233,2020-05-12,0,Rangpur
234,2020-05-11,0,Rangpur
235,2020-05-10,0,Rangpur
236,2020-05-09,0,Rangpur
237,2020-05-08,0,Rangpur
238,2020-05-07,0,Rangpur
239,2020-05-06,0,Rangpur
240,2020-05-05,0,Rangpur
241,2020-05-04,0,Rangpur
242,2020-05-03,0,Rangpur
243,2020-05-02,0,Rangpur
244,2020-05-01,0,Rangpur
245,2020-04-30,0,Rangpur
246,2020-04-29,0,Rangpur
247,2020-04-28,0,Rangpur
248,2020-04-27,0,Rangpur
249,2020-04-26,0,Rangpur
250,2020-04-25,0,Rangpur
251,2020-04-24,0,Rangpur
252,2020-04-23,0,Rangpur
253,2020-04-22,0,Rangpur
254,2020-04-21,0,Rangpur
255,2020-04-20,0,Rangpur
256,2020-04-19,0,Rangpur
257,2020-04-18,0,Rangpur
258,2020-04-17,0,Rangpur
259,2020-04-16,0,Rangpur
260,2020-04-15,0,Rangpur
261,2020-04-14,0,Rangpur
262,2020-04-13,0,Rangpur
263,2020-04-12,0,Rangpur
264,2020-04-11,0,Rangpur
265,2020-04-10,0,Rangpur
266,2020-04-09,0,Rangpur
267,2020-04-08,0,Rangpur
268,2020-04-07,0,Rangpur
269,2020-04-06,0,Rangpur
270,2020-04-05,0,Rangpur
271,2020-04-04,0,Rangpur
272,2020-04-03,0,Rangpur
273,2020-04-02,0,Rangpur
274,2020-04-01,0,Rangpur
275,2020-03-31,0,Rangpur
276,2020-03-30,0,Rangpur
277,2020-03-29,0,Rangpur
278,2020-03-28,0,Rangpur
279,2020-03-27,0,Rangpur
280,2020-03-26,0,Rangpur
281,2020-03-25,0,Rangpur
282,2020-03-24,0,Rangpur
283,2020-03-23,0,Rangpur
284,2020-03-22,0,Rangpur
285,2020-03-21,0,Rangpur
286,2020-03-20,0,Rangpur
287,2020-03-19,0,Rangpur
288,2020-03-18,0,Rangpur
289,2020-03-17,0,Rangpur
290,2020-03-16,0,Rangpur
291,2020-03-15,0,Rangpur
292,2020-03-14,0,Rangpur
293,2020-03-13,0,Rangpur
294,2020-03-12,0,Rangpur
295,2020-03-11,0,Rangpur
296,2020-03-10,0,Rangpur
297,2020-03-09,0,Rangpur
298,2020-03-08,0,Rangpur
299,2020-03-07,0,Rangpur
300,2020-03-06,0,Rangpur
301,2020-03-05,0,Rangpur
302,2020-03-04,0,Rangpur
303,2020-03-03,0,Rangpur
304,2020-03-02,0,Rangpur
305,2020-03-01,0,Rangpur
306,2020-02-28,0,Rangpur
307,2020-02-27,0,Rangpur
308,2020-02-26,0,Rangpur
309,2020-02-25,0,Rangpur
310,2020-02-24,0,Rangpur
311,2020-02-23,1,Rangpur
312,2020-02-22,0,Rangpur
313,2020-02-21,0,Rangpur
314,2020-02-20,0,Rangpur
315,2020-02-19,0,Rangpur
316,2020-02-18,0,Rangpur
317,2020-02-17,0,Rangpur
318,2020-02-16,0,Rangpur
319,2020-02-15,0,Rangpur
320,2020-02-14,0,Rangpur
321,2020-02-13,0,Rangpur
322,2020-02-12,0,Rangpur
323,2020-02-11,0,Rangpur
324,2020-02-10,0,Rangpur
325,2020-02-09,0,Rangpur
