,date,Infected,Area
199,2020-06-15,0,Barisal
200,2020-06-14,0,Barisal
201,2020-06-13,0,Barisal
202,2020-06-12,0,Barisal
203,2020-06-11,0,Barisal
204,2020-06-10,0,Barisal
205,2020-06-09,0,Barisal
206,2020-06-08,0,Barisal
207,2020-06-07,0,Barisal
208,2020-06-06,0,Barisal
209,2020-06-05,0,Barisal
210,2020-06-04,0,Barisal
211,2020-06-03,0,Barisal
212,2020-06-02,0,Barisal
213,2020-06-01,0,Barisal
214,2020-05-31,0,Barisal
215,2020-05-30,0,Barisal
216,2020-05-29,0,Barisal
217,2020-05-28,0,Barisal
218,2020-05-27,0,Barisal
219,2020-05-26,0,Barisal
220,2020-05-25,0,Barisal
221,2020-05-24,0,Barisal
222,2020-05-23,0,Barisal
223,2020-05-22,0,Barisal
224,2020-05-21,0,Barisal
225,2020-05-20,0,Barisal
226,2020-05-19,0,Barisal
227,2020-05-18,0,Barisal
228,2020-05-17,0,Barisal
229,2020-05-16,0,Barisal
230,2020-05-15,0,Barisal
231,2020-05-14,0,Barisal
232,2020-05-13,0,Barisal
233,2020-05-12,0,Barisal
234,2020-05-11,0,Barisal
235,2020-05-10,0,Barisal
236,2020-05-09,0,Barisal
237,2020-05-08,0,Barisal
238,2020-05-07,0,Barisal
239,2020-05-06,0,Barisal
240,2020-05-05,0,Barisal
241,2020-05-04,0,Barisal
242,2020-05-03,0,Barisal
243,2020-05-02,0,Barisal
244,2020-05-01,0,Barisal
245,2020-04-30,0,Barisal
246,2020-04-29,0,Barisal
247,2020-04-28,0,Barisal
248,2020-04-27,0,Barisal
249,2020-04-26,0,Barisal
250,2020-04-25,0,Barisal
251,2020-04-24,0,Barisal
252,2020-04-23,0,Barisal
253,2020-04-22,0,Barisal
254,2020-04-21,0,Barisal
255,2020-04-20,0,Barisal
256,2020-04-19,0,Barisal
257,2020-04-18,0,Barisal
258,2020-04-17,0,Barisal
259,2020-04-16,0,Barisal
260,2020-04-15,0,Barisal
261,2020-04-14,0,Barisal
262,2020-04-13,0,Barisal
263,2020-04-12,0,Barisal
264,2020-04-11,0,Barisal
265,2020-04-10,0,Barisal
266,2020-04-09,0,Barisal
267,2020-04-08,0,Barisal
268,2020-04-07,0,Barisal
269,2020-04-06,0,Barisal
270,2020-04-05,0,Barisal
271,2020-04-04,0,Barisal
272,2020-04-03,0,Barisal
273,2020-04-02,0,Barisal
274,2020-04-01,0,Barisal
275,2020-03-31,0,Barisal
276,2020-03-30,0,Barisal
277,2020-03-29,0,Barisal
278,2020-03-28,0,Barisal
279,2020-03-27,0,Barisal
280,2020-03-26,0,Barisal
281,2020-03-25,0,Barisal
282,2020-03-24,0,Barisal
283,2020-03-23,0,Barisal
284,2020-03-22,0,Barisal
285,2020-03-21,0,Barisal
286,2020-03-20,0,Barisal
287,2020-03-19,0,Barisal
288,2020-03-18,0,Barisal
289,2020-03-17,0,Barisal
290,2020-03-16,0,Barisal
291,2020-03-15,0,Barisal
292,2020-03-14,0,Barisal
293,2020-03-13,0,Barisal
294,2020-03-12,0,Barisal
295,2020-03-11,0,Barisal
296,2020-03-10,0,Barisal
297,2020-03-09,0,Barisal
298,2020-03-08,0,Barisal
299,2020-03-07,0,Barisal
300,2020-03-06,0,Barisal
301,2020-03-05,0,Barisal
302,2020-03-04,0,Barisal
303,2020-03-03,0,Barisal
304,2020-03-02,0,Barisal
305,2020-03-01,0,Barisal
306,2020-02-28,0,Barisal
307,2020-02-27,0,Barisal
308,2020-02-26,0,Barisal
309,2020-02-25,0,Barisal
310,2020-02-24,0,Barisal
311,2020-02-23,0,Barisal
312,2020-02-22,0,Barisal
313,2020-02-21,0,Barisal
314,2020-02-20,0,Barisal
315,2020-02-19,0,Barisal
316,2020-02-18,0,Barisal
317,2020-02-17,0,Barisal
318,2020-02-16,0,Barisal
319,2020-02-15,0,Barisal
320,2020-02-14,2,Barisal
321,2020-02-13,0,Barisal
322,2020-02-12,3,Barisal
323,2020-02-11,0,Barisal
324,2020-02-10,0,Barisal
325,2020-02-09,0,Barisal
326,2020-02-08,0,Barisal
327,2020-02-07,0,Barisal
328,2020-02-06,0,Barisal
329,2020-02-05,0,Barisal
330,2020-02-04,0,Barisal
331,2020-02-03,0,Barisal
332,2020-02-02,0,Barisal
333,2020-02-01,0,Barisal
334,2020-01-31,0,Barisal
335,2020-01-30,0,Barisal
336,2020-01-29,0,Barisal
337,2020-01-28,0,Barisal
338,2020-01-27,0,Barisal
339,2020-01-26,0,Barisal
340,2020-01-25,0,Barisal
341,2020-01-24,0,Barisal
342,2020-01-23,0,Barisal
343,2020-01-22,0,Barisal
344,2020-01-21,0,Barisal
345,2020-01-20,0,Barisal
346,2020-01-19,0,Barisal
347,2020-01-18,0,Barisal
348,2020-01-17,0,Barisal
349,2020-01-16,0,Barisal
350,2020-01-15,0,Barisal
351,2020-01-14,0,Barisal
352,2020-01-13,0,Barisal
353,2020-01-12,1,Barisal
354,2020-01-11,0,Barisal
355,2020-01-10,0,Barisal
356,2020-01-09,0,Barisal
357,2020-01-08,0,Barisal
358,2020-01-07,0,Barisal
359,2020-01-06,0,Barisal
360,2020-01-05,0,Barisal
361,2020-01-04,1,Barisal
362,2020-01-03,0,Barisal
363,2020-01-02,4,Barisal
