,date,Infected,Area
344,2020-01-22,0,Chittagong
345,2020-01-21,0,Chittagong
346,2020-01-20,0,Chittagong
347,2020-01-19,0,Chittagong
348,2020-01-18,1,Chittagong
349,2020-01-17,0,Chittagong
350,2020-01-16,0,Chittagong
351,2020-01-15,0,Chittagong
352,2020-01-14,0,Chittagong
353,2020-01-13,0,Chittagong
354,2020-01-12,0,Chittagong
355,2020-01-11,1,Chittagong
356,2020-01-10,0,Chittagong
357,2020-01-09,2,Chittagong
358,2020-01-08,0,Chittagong
359,2020-01-07,0,Chittagong
360,2020-01-06,0,Chittagong
361,2020-01-05,0,Chittagong
362,2020-01-04,0,Chittagong
363,2020-01-03,0,Chittagong
364,2020-01-02,0,Chittagong
365,2020-01-01,0,Chittagong
