,date,Infected,Area
199,2020-06-15,0,Barishal
200,2020-06-14,0,Barishal
201,2020-06-13,0,Barishal
202,2020-06-12,0,Barishal
203,2020-06-11,0,Barishal
204,2020-06-10,0,Barishal
205,2020-06-09,0,Barishal
206,2020-06-08,0,Barishal
207,2020-06-07,0,Barishal
208,2020-06-06,0,Barishal
209,2020-06-05,0,Barishal
210,2020-06-04,0,Barishal
211,2020-06-03,0,Barishal
212,2020-06-02,0,Barishal
213,2020-06-01,0,Barishal
214,2020-05-31,0,Barishal
215,2020-05-30,0,Barishal
216,2020-05-29,0,Barishal
217,2020-05-28,0,Barishal
218,2020-05-27,0,Barishal
219,2020-05-26,0,Barishal
220,2020-05-25,0,Barishal
221,2020-05-24,0,Barishal
222,2020-05-23,0,Barishal
223,2020-05-22,0,Barishal
224,2020-05-21,0,Barishal
225,2020-05-20,0,Barishal
226,2020-05-19,0,Barishal
227,2020-05-18,0,Barishal
228,2020-05-17,0,Barishal
229,2020-05-16,0,Barishal
230,2020-05-15,0,Barishal
231,2020-05-14,0,Barishal
232,2020-05-13,0,Barishal
233,2020-05-12,0,Barishal
234,2020-05-11,0,Barishal
235,2020-05-10,0,Barishal
236,2020-05-09,0,Barishal
237,2020-05-08,0,Barishal
238,2020-05-07,0,Barishal
239,2020-05-06,0,Barishal
240,2020-05-05,0,Barishal
241,2020-05-04,0,Barishal
242,2020-05-03,0,Barishal
243,2020-05-02,0,Barishal
244,2020-05-01,0,Barishal
245,2020-04-30,0,Barishal
246,2020-04-29,0,Barishal
247,2020-04-28,0,Barishal
248,2020-04-27,0,Barishal
249,2020-04-26,0,Barishal
250,2020-04-25,0,Barishal
251,2020-04-24,0,Barishal
252,2020-04-23,0,Barishal
253,2020-04-22,0,Barishal
254,2020-04-21,0,Barishal
255,2020-04-20,0,Barishal
256,2020-04-19,0,Barishal
257,2020-04-18,0,Barishal
258,2020-04-17,0,Barishal
259,2020-04-16,0,Barishal
260,2020-04-15,0,Barishal
261,2020-04-14,0,Barishal
262,2020-04-13,0,Barishal
263,2020-04-12,0,Barishal
264,2020-04-11,0,Barishal
265,2020-04-10,0,Barishal
266,2020-04-09,0,Barishal
267,2020-04-08,0,Barishal
268,2020-04-07,0,Barishal
269,2020-04-06,0,Barishal
270,2020-04-05,0,Barishal
271,2020-04-04,0,Barishal
272,2020-04-03,0,Barishal
273,2020-04-02,0,Barishal
274,2020-04-01,0,Barishal
275,2020-03-31,0,Barishal
276,2020-03-30,0,Barishal
