,date,Infected,Area
237,2020-05-08,0,Mymensingh
238,2020-05-07,0,Mymensingh
239,2020-05-06,0,Mymensingh
240,2020-05-05,0,Mymensingh
241,2020-05-04,0,Mymensingh
242,2020-05-03,0,Mymensingh
243,2020-05-02,0,Mymensingh
244,2020-05-01,0,Mymensingh
245,2020-04-30,0,Mymensingh
246,2020-04-29,0,Mymensingh
247,2020-04-28,0,Mymensingh
248,2020-04-27,0,Mymensingh
249,2020-04-26,0,Mymensingh
250,2020-04-25,0,Mymensingh
251,2020-04-24,0,Mymensingh
252,2020-04-23,0,Mymensingh
253,2020-04-22,0,Mymensingh
254,2020-04-21,0,Mymensingh
255,2020-04-20,0,Mymensingh
256,2020-04-19,0,Mymensingh
257,2020-04-18,0,Mymensingh
258,2020-04-17,0,Mymensingh
259,2020-04-16,0,Mymensingh
260,2020-04-15,0,Mymensingh
261,2020-04-14,0,Mymensingh
262,2020-04-13,0,Mymensingh
263,2020-04-12,0,Mymensingh
264,2020-04-11,0,Mymensingh
265,2020-04-10,0,Mymensingh
266,2020-04-09,0,Mymensingh
267,2020-04-08,0,Mymensingh
268,2020-04-07,0,Mymensingh
269,2020-04-06,0,Mymensingh
270,2020-04-05,0,Mymensingh
271,2020-04-04,0,Mymensingh
272,2020-04-03,0,Mymensingh
273,2020-04-02,0,Mymensingh
274,2020-04-01,0,Mymensingh
275,2020-03-31,0,Mymensingh
276,2020-03-30,0,Mymensingh
277,2020-03-29,0,Mymensingh
278,2020-03-28,0,Mymensingh
279,2020-03-27,0,Mymensingh
280,2020-03-26,1,Mymensingh
281,2020-03-25,0,Mymensingh
282,2020-03-24,0,Mymensingh
283,2020-03-23,0,Mymensingh
284,2020-03-22,0,Mymensingh
285,2020-03-21,0,Mymensingh
286,2020-03-20,0,Mymensingh
287,2020-03-19,0,Mymensingh
288,2020-03-18,0,Mymensingh
289,2020-03-17,0,Mymensingh
290,2020-03-16,0,Mymensingh
291,2020-03-15,0,Mymensingh
292,2020-03-14,0,Mymensingh
293,2020-03-13,0,Mymensingh
294,2020-03-12,0,Mymensingh
295,2020-03-11,0,Mymensingh
296,2020-03-10,0,Mymensingh
297,2020-03-09,0,Mymensingh
298,2020-03-08,0,Mymensingh
299,2020-03-07,0,Mymensingh
300,2020-03-06,0,Mymensingh
301,2020-03-05,0,Mymensingh
302,2020-03-04,0,Mymensingh
303,2020-03-03,0,Mymensingh
304,2020-03-02,0,Mymensingh
305,2020-03-01,0,Mymensingh
306,2020-02-28,0,Mymensingh
307,2020-02-27,0,Mymensingh
308,2020-02-26,0,Mymensingh
309,2020-02-25,0,Mymensingh
310,2020-02-24,0,Mymensingh
311,2020-02-23,0,Mymensingh
312,2020-02-22,0,Mymensingh
313,2020-02-21,0,Mymensingh
314,2020-02-20,0,Mymensingh
315,2020-02-19,0,Mymensingh
316,2020-02-18,0,Mymensingh
317,2020-02-17,0,Mymensingh
318,2020-02-16,0,Mymensingh
319,2020-02-15,0,Mymensingh
320,2020-02-14,0,Mymensingh
321,2020-02-13,0,Mymensingh
322,2020-02-12,0,Mymensingh
323,2020-02-11,0,Mymensingh
324,2020-02-10,0,Mymensingh
325,2020-02-09,0,Mymensingh
326,2020-02-08,0,Mymensingh
327,2020-02-07,0,Mymensingh
328,2020-02-06,0,Mymensingh
329,2020-02-05,0,Mymensingh
330,2020-02-04,0,Mymensingh
331,2020-02-03,0,Mymensingh
332,2020-02-02,0,Mymensingh
333,2020-02-01,0,Mymensingh
334,2020-01-31,0,Mymensingh
335,2020-01-30,0,Mymensingh
336,2020-01-29,0,Mymensingh
337,2020-01-28,0,Mymensingh
338,2020-01-27,0,Mymensingh
339,2020-01-26,0,Mymensingh
340,2020-01-25,0,Mymensingh
341,2020-01-24,0,Mymensingh
342,2020-01-23,0,Mymensingh
343,2020-01-22,0,Mymensingh
344,2020-01-21,0,Mymensingh
345,2020-01-20,0,Mymensingh
346,2020-01-19,0,Mymensingh
347,2020-01-18,0,Mymensingh
348,2020-01-17,0,Mymensingh
349,2020-01-16,0,Mymensingh
350,2020-01-15,1,Mymensingh
351,2020-01-14,0,Mymensingh
352,2020-01-13,0,Mymensingh
353,2020-01-12,0,Mymensingh
354,2020-01-11,0,Mymensingh
355,2020-01-10,0,Mymensingh
356,2020-01-09,0,Mymensingh
357,2020-01-08,0,Mymensingh
358,2020-01-07,0,Mymensingh
359,2020-01-06,0,Mymensingh
360,2020-01-05,0,Mymensingh
361,2020-01-04,0,Mymensingh
362,2020-01-03,0,Mymensingh
363,2020-01-02,0,Mymensingh
